country,ICAO,IATA,city,name,latitude,longitude,timezone,city_en,name_en
US,KSAD,SAD,Safford,Safford Regional,32.854801,-109.635002,America/Phoenix, , 
US,KSAF,SAF,Santa Fe,Santa Fe Municipal,35.6171,-106.088997,America/Denver,Santa Fe,Santa Fe Municipal
US,KSAN,SAN,圣地亚哥,San Diego,32.733551,-117.189003,America/Los_Angeles,San Diego,San Diego
US,KSAT,SAT,San Antonio,San Antonio,29.533689,-98.469704,America/Chicago,San Antonio,San Antonio
US,KSAV,SAV,Savannah,Savannah Hilton Head,32.127579,-81.202103,America/New_York,Savannah,Savannah Hilton Head
US,KSAW,MQT,Gwinn,Sawyer,46.35363,-87.395302,America/New_York,Marquette,Marquette Sawyer
US,KSBA,SBA,Santa Barbara,Santa Barbara Municipal,34.426182,-119.841003,America/Los_Angeles,Santa Barbara,Santa Barbara Municipal
US,KSBD,SBD,San Bernardino,San Bernardino,34.095401,-117.235,America/Los_Angeles, , 
US,KSBM,SBM,Sheboygan,Sheboygan County Memorial,43.769599,-87.851402,America/Chicago, , 
US,KSBN,SBN,South Bend,South Bend Regional,41.708221,-86.317299,America/New_York,South Bend,South Bend
US,KSBO,SBO,Salina,Salina Gunnison,39.029121,-111.837997, ,Salina,Salina Gunnison
US,KSBP,SBP,San Luis Obispo,San Luis County Regional,35.237259,-120.641998,America/Los_Angeles,San Luis Obispo,San Luis Obispo County Regional
US,KSBS,SBS,Steamboat Springs,Steamboat Springs Bob Adams Field,40.5163,-106.865997,America/Denver, , 
US,KSBY,SBY,Salisbury,Salisbury Ocean City Wicomico Regional,38.340519,-75.510201,America/New_York,Salisbury,Salisbury Ocean City Wicomico Regional
US,KSCH,SCH,Scotia NY,Schenectady County,42.8525,-73.928901,America/New_York, , 
US,KSCK,SCK,Stockton,Stockton Metropolitan,37.894161,-121.237999,America/Los_Angeles,Stockton,Stockton Metropolitan
US,KSDF,SDF,Louisville,LouisvilleStandiford Field,38.17408,-85.736397,America/New_York,Louisville,Louisville
US,KSDL,SCF,Scottsdale,Scottsdale,33.619999,-111.910004,America/Phoenix,Scottsdale,Scottsdale
US,KSDM,SDM,圣地亚哥,Brown Field Municipal,32.572299,-116.980003,America/Los_Angeles, , 
US,KSDY,SDY,Sidney,Sidney - Richland Regional,47.706902,-104.193001,America/Denver, , 
US,KSEA,SEA,西雅图,塔科马,47.4482,-122.311203,America/Los_Angeles,Seattle,Tacoma
US,KSEE,SEE,El Cajon,Gillespie Field,32.826198,-116.972,America/Los_Angeles, , 
US,KSEF,SEF,Sebring,Sebring Regional,27.456399,-81.342399,America/New_York, , 
US,KSEM,SEM,Selma,Craig Field,32.343898,-86.9878,America/Chicago, , 
US,KSEP,SEP,Stephenville,Stephenville Clark Regional,32.215301,-98.177696,America/Chicago, , 
US,KSEZ,SDX,Sedona,Sedona,34.848598,-111.788002,America/Phoenix, , 
US,KSFB,SFB,Sanford,Orlando Sanford,28.776699,-81.235497,America/New_York,Orlando,Orlando Sanford
US,KSFF,SFF,Spokane,Felts Field,47.6828,-117.322998,America/Los_Angeles, , 
US,KSFO,SFO,旧金山,旧金山,37.618969,-122.374001,America/Los_Angeles,San Francisco,San Francisco
US,KSFZ,SFZ,Smithfield,North Central State,41.920799,-71.491401,America/New_York, , 
US,KSGF,SGF,Springfield,Springfield Branson National,37.245659,-93.388603,America/Chicago,Springfield,Springfield Branson National
US,KSGH,SGH,Springfield,Springfield-Beckley Municipal,39.840301,-83.840202,America/New_York, , 
US,KSGJ,UST,St. Augustine,Northeast Florida Regional,29.9592,-81.339798,America/New_York, , 
US,KSGR,SGR,Sugar Land,Sugar Land Regional,29.622299,-95.656501,America/Chicago, , 
US,KSGU,SGU,Saint George,St George Municipal,37.029999,-113.510002,America/Denver,St. George,St. George Regional
US,KSHD,SHD,Weyers Cave,Shenulldoah Valley Regional,38.263889,-78.896667,America/New_York,Staunton,Staunton Shenulldoah Valley Regional
US,KSHN,SHN,Shelton,Sanderson Field,47.2336,-123.148002,America/Los_Angeles, , 
US,KSHR,SHR,Sheridan,Sheridan County,44.774166,-106.977219,America/Denver,Sheridan,Sheridan County
US,KSHV,SHV,Shreveport,Shreveport Regional,32.446609,-93.8256,America/Chicago,Shreveport,Shreveport Regional
US,KSIK,SIK,Sikeston,Sikeston Memorial Municipal,36.898899,-89.561798,America/Chicago, , 
US,KSJC,SJC,圣何塞,Norman Y. Mineta San Jose,37.362659,-121.929001,America/Los_Angeles,San Jose,San Jose
US,KSJT,SJT,San Angelo,San Angelo Regional Mathis Field,31.35775,-100.496002,America/Chicago,San Angelo,San Angelo Regional
US,KSKA,SKA,Spokane,Fairchild Air Force Base,47.6151,-117.655998,America/Los_Angeles, , 
US,KSKF,SKF,San Antonio,Lackland Air Force Base,29.384199,-98.5811,America/Chicago, , 
US,KSKY,SKY,Sandusky,Griffing Sandusky,41.433399,-82.652297,America/New_York, , 
US,KSLC,SLC,Salt Lake City,Salt Lake City,40.78838,-111.976997,America/Denver,Salt Lake City,Salt Lake City
US,KSLE,SLE,Salem,Salem Municipal /McNary Field,44.9095,-123.002998,America/Los_Angeles, , 
US,KSLK,SLK,Saranac Lake,Adirondack Regional,44.382778,-74.206665,America/New_York,Saranac Lake,Saranac Lake Adirondack Regional
US,KSLN,SLN,Salina,Salina Municipal,38.790958,-97.6521,America/Chicago,Salina,Salina Regional
US,KSMD,SMD,Fort Wayne IN,Smith Field,41.143398,-85.152801,America/New_York, , 
US,KSME,SME,Somerset,Lake Cumberland Regional,37.053398,-84.615898,America/New_York, , 
US,KSMF,SMF,Sacramento,Sacramento,38.695412,-121.589996,America/Los_Angeles,Sacramento,Sacramento
US,KSMN,SMN,Salmon,Lemhi County,45.123798,-113.880996,America/Denver, , 
US,KSMO,SMO,Santa Monica,Santa Monica Municipal,34.017735,-118.449646,America/Los_Angeles,Santa Monica,Santa Monica
US,KSMX,SMX,Santa Maria,Santa Maria Pub/Capt G Allan Hancock Field,34.898911,-120.457001,America/Los_Angeles,Santa Maria,Santa Maria Public
US,KSNA,SNA,Santa Ana,John Wayne -Orange County,33.675659,-117.867996,America/Los_Angeles,Orange County,Orange County John Wayne
US,KSNY,SNY,Sidney,Sidney Municipal-Lloyd W Carr Field,41.101299,-102.985,America/Denver, , 
US,KSOP,SOP,Pinehurst-Southern Pines,Moore County,35.2374,-79.391197,America/New_York, , 
US,KSOW,SOW,Show Low,Show Low Regional,34.2654,-110.0056,America/Phoenix,Show Low,Show Low Regional
US,KSPF,SPF,Spearfish-South Dakota,Black Hills -Clyde Ice Field,44.4803,-103.782997,America/Denver, , 
US,KSPG,SPG,St. Petersburg,Albert Whitted,27.7651,-82.626999,America/New_York, , 
US,KSPI,SPI,Springfield,Abraham Lincoln Capital,39.844101,-89.677803,America/Chicago,Springfield,Springfield Abraham Lincoln Capital
US,KSPS,SPS,Wichita Falls,Sheppard Air Force Base-Wichita Falls Municipal,33.988789,-98.491798,America/Chicago,Wichita Falls,Wichita Falls Municipal
US,KSPW,SPW,Spencer,Spencer Municipal,43.1655,-95.202796,America/Chicago, , 
US,KSQL,SQL,San Carlos,San Carlos,37.511901,-122.25,America/Los_Angeles, , 
US,KSRQ,SRQ,Sarasota,Sarasota Bradenton,27.395439,-82.554298,America/New_York,Sarasota,Sarasota-Bradenton
US,KSRR,RUI,Ruidoso,Sierra Blanca Regional,33.462799,-105.535003,America/Denver, , 
US,KSSC,SSC,Sumter,Shaw Air Force Base,33.972698,-80.470596,America/New_York, , 
US,KSSI,SSI,Brunswick,Malcolm McKinnon,31.15,-81.389999,America/New_York,Brunswick,Brunswick Malcolm McKinnon
US,KSTC,STC,Saint Cloud,St Cloud Regional,45.5466,-94.059898,America/Chicago, , 
US,KSTE,STE,Stevens Point,Stevens Point Municipal,44.5452,-89.530296,America/Chicago, , 
US,KSTJ,STJ,Rosecrans,Rosecrans Memorial,39.7719,-94.909698,America/Chicago, , 
US,KSTK,STK,Sterling,Sterling Municipal,40.615299,-103.264999,America/Denver, , 
US,KSTL,STL,St. Louis,St Louis Lambert,38.748692,-90.370003,America/Chicago,St. Louis,St. Louis Lambert
US,KSTP,STP,St. Paul,St Paul Downtown Holman Field,44.934501,-93.059997,America/Chicago, , 
US,KSTS,STS,Santa Rosa,Charles M. Schulz Sonoma County,38.508888,-122.811668,America/Los_Angeles,Santa Rosa,Santa Rosa Sonoma County
US,KSUA,SUA,Stuart,Witham Field,27.182892,-80.22168,America/New_York,Stuart,Stuart Witham Field
US,KSUN,SUN,Hailey,Friedman Memorial,43.5,-114.290001,America/Denver,Hailey,Hailey Friedman Memorial
US,KSUS,SUS,Null,Spirit of St Louis,38.662101,-90.652,America/Chicago, , 
US,KSUU,SUU,Fairfield,Travis Air Force Base,38.262699,-121.927001,America/Los_Angeles, , 
US,KSUX,SUX,Sioux City,Sioux Gateway Col. Bud Day Field,42.402599,-96.3843,America/Chicago,Sioux City,Sioux Gateway
US,KSVC,SVC,Silver City,Silver City Grant County,32.631943,-108.153893, ,Silver City,Silver City Grant County
US,KSVH,SVH,Statesville,Statesville Regional,35.7653,-80.953903,America/New_York, , 
US,KSVN,SVN,Hunter Aaf,Hunter Army Air Field,32.009998,-81.145698,America/New_York, , 
US,KSWF,SWF,Newburgh,Stewart,41.504108,-74.104797,America/New_York,New York,New York Stewart
US,KSWO,SWO,Stillwater,Stillwater Regional,36.15889,-97.085556,America/Chicago,Stillwater,Stillwater Regional
US,KSYR,SYR,Syracuse,Syracuse Hancock,43.111179,-76.1063,America/New_York,Syracuse,Syracuse Hancock
US,KSZL,SZL,Knobnoster,Whiteman Air Force Base,38.7303,-93.547897,America/Chicago, , 
US,KTBN,TBN,Fort Leonardwood,Waynesville-St. Robert Regional Forney field,37.7416,-92.140701,America/Chicago, , 
US,KTCC,TCC,Tucumcari,Tucumcari Municipal,35.1828,-103.602996,America/Denver, , 
US,KTCL,TCL,Tuscaloosa AL,Tuscaloosa Regional,33.2206,-87.611396,America/Chicago, , 
US,KTCM,TCM,Tacoma,McChord Air Force Base,47.137699,-122.475997,America/Los_Angeles, , 
US,KTCS,TCS,Truth Or Consequences,Truth Or Consequences Municipal,33.2369,-107.272003,America/Denver, , 
US,KTEB,TEB,Teterboro,Teterboro,40.850101,-74.060799,America/New_York,Teterboro,Teterboro
US,KTEX,TEX,Telluride,Telluride Regional,37.953888,-107.908607,America/Denver,Telluride,Telluride Regional
US,KTIK,TIK,Oklahoma City,Tinker Air Force Base,35.414699,-97.386596,America/Chicago, , 
US,KTIW,TIW,Tacoma,Tacoma Narrows,47.267898,-122.578002,America/Los_Angeles, , 
US,KTIX,TIX,Titusville,Space Coast Regional,28.514799,-80.799201,America/New_York, , 
US,KTLH,TLH,Tallahassee,Tallahassee Regional,30.396521,-84.350304,America/New_York,Tallahassee,Tallahassee
US,KTMA,TMA,Tifton,Henry Tift Myers,31.429,-83.488502,America/New_York, , 
US,KTMB,TMB,Kendall-tamiami,Kendall-Tamiami Executive,25.64788,-80.432701,America/New_York,Miami,Miami Executive
US,KTMK,OTK,Tillamook,Tillamook,45.418201,-123.814002,America/Los_Angeles, , 
US,KTNT,TNT,迈阿密,Dade Collier Training and Transition,25.861799,-80.897003,America/New_York, , 
US,KTNX,XSD,Tonopah,Tonopah Test Range,37.798801,-116.780998,America/Los_Angeles,Tonopah,Tonopah Test Range
US,KTOA,TOA,Torrance,Zamperini Field,33.803398,-118.339996,America/Los_Angeles, , 
US,KTOC,TOC,Toccoa,Toccoa  - R.G. Letourneau Field,34.583332,-83.316666,America/New_York,Toccoa,Toccoa
US,KTOL,TOL,Toledo,Toledo Express,41.580002,-83.800003,America/New_York,Toledo,Toledo Express
US,KTOP,TOP,Topeka,Philip Billard Municipal,39.068698,-95.622497,America/Chicago, , 
US,KTPA,TPA,Tampa,Tampa,27.97547,-82.533203,America/New_York,Tampa,Tampa
US,KTPL,TPL,Temple,Draughon Miller Central Texas Regional,31.1525,-97.407798,America/Chicago, , 
US,KTRI,TRI,BRISTOL,Tri-Cities Regional TN/VA,36.47522,-82.407402,America/New_York,Blountville,Blountville Tri-Cities Regional
US,KTRK,TKF,Truckee,Truckee Tahoe,39.31789,-120.140503,America/Los_Angeles,Truckee,Truckee Tahoe
US,KTRM,TRM,Palm Springs,Jacqueline Cochran Regional,33.626884,-116.155937,America/Los_Angeles,Thermal,Thermal Jacqueline Cochran Regional
US,KTTD,TTD,Troutdale,Portland Troutdale,45.5494,-122.401,America/Los_Angeles, , 
US,KTTN,TTN,Trenton,Trenton Mercer,40.276691,-74.8134,America/New_York,Trenton,Trenton Mercer
US,KTUL,TUL,Tulsa,Tulsa,36.19838,-95.8881,America/Chicago,Tulsa,Tulsa
US,KTUP,TUP,Tupelo,Tupelo Regional,34.258888,-88.76722,America/Chicago,Tupelo,Tupelo Regional
US,KTUS,TUS,Tucson,Tucson,32.116081,-110.941002,America/Phoenix,Tucson,Tucson
US,KTVC,TVC,Traverse City,Cherry Capital,44.74139,-85.582222,America/New_York,Traverse City,Traverse City Cherry Capital
US,KTVF,TVF,Thief River Falls,Thief River Falls Regional,48.066113,-96.184998,America/Chicago,Thief River Falls,Thief River Falls Regional
US,KTVI,TVI,Thomasville,Thomasville Regional,30.901599,-83.881301,America/New_York, , 
US,KTVL,TVL,South Lake Tahoe,Lake Tahoe,38.893901,-119.995002,America/Los_Angeles, , 
US,KTWF,TWF,Twin Falls,Joslin Field Magic Valley Regional,42.4818,-114.487999,America/Denver, , 
US,KTXK,TXK,Texarkana,Texarkana Regional Webb Field,33.45372,-93.990997,America/Chicago,Texarkana,Texarkana Regional
US,KTYR,TYR,Tyler,Tyler Pounds Regional,32.35413,-95.402298,America/Chicago,Tyler,Tyler Pounds Regional
US,KTYS,TYS,Knoxville,McGhee Tyson,35.81097,-83.994003,America/New_York,Knoxville,Knoxville McGhee Tyson
US,KUDD,UDD,Palm Springs,Bermuda Dunes,33.748401,-116.275001,America/Los_Angeles, , 
US,KUGN,UGN,芝加哥,Waukegan National,42.422199,-87.867897,America/Chicago, , 
US,KUIN,UIN,Quincy,Quincy Regional Baldwin Field,39.944168,-91.19722,America/Chicago,Quincy,Quincy Municipal
US,KUKF,IKB,North Wilkesboro,Wilkes County,36.222801,-81.098297,America/New_York, , 
US,KUNI,ATO,Athens,Ohio University Snyder Field,39.210998,-82.231399,America/New_York, , 
US,KUNV,SCE,State College Pennsylvania,University Park,40.84927,-77.848602,America/New_York,State College,State College University Park
US,KUOS,UOS,Sewanee,Franklin County,35.205101,-85.898101,America/Chicago, , 
US,KUTA,UTM,Tunica,Tunica Municipal,34.680999,-90.346702,America/Chicago, , 
US,KUVA,UVA,Uvalde,Garner Field,29.211299,-99.743598,America/Chicago, , 
US,KUZA,RKH,Rock Hill,Rock Hill - York County,34.9878,-81.057197,America/New_York, , 
US,KVAD,VAD,Valdosta,Moody Air Force Base,30.9678,-83.193,America/New_York, , 
US,KVAY,LLY,Mount Holly,South Jersey Regional,39.942901,-74.845703,America/New_York, , 
US,KVBG,VBG,Lompoc,Vandenberg Air Force Base,34.7373,-120.583999,America/Los_Angeles, , 
US,KVCT,VCT,Victoria,Victoria Regional,28.85111,-96.914444,America/Chicago,Victoria,Victoria Regional
US,KVCV,VCV,Victorville,Southern California Logistics,34.597499,-117.383003,America/Los_Angeles, , 
US,KVDF,VDF,Tampa,Tampa Executive,28.010859,-82.342102, ,Tampa,Tampa Executive
US,KVEL,VEL,Vernal,Vernal Regional,40.438889,-109.510277,America/Denver,Vernal,Vernal
US,KVGT,VGT,拉斯维加斯,North Las Vegas,36.2107,-115.194,America/Los_Angeles, , 
US,KVIS,VIS,Visalia,Visalia Municipal,36.318698,-119.392997,America/Los_Angeles, , 
US,KVLD,VLD,Valdosta,Valdosta Regional,30.780001,-83.269997,America/New_York,Valdosta,Valdosta Regional
US,KVNC,VNC,Venice,Venice Municipal,27.071599,-82.440299,America/New_York, , 
US,KVNY,VNY,Van Nuys,Van Nuys,34.200001,-118.480003,America/Los_Angeles,Van Nuys,Van Nuys
US,KVOK,VOK,Camp Douglas,Volk Field,43.938999,-90.253402,America/Chicago, , 
US,KVPS,VPS,Valparaiso,Destin-Ft Walton Beach,30.48333,-86.525299,America/Chicago,Destin Fort Walton Beach,Destin Fort Walton Beach
US,KVQQ,VQQ,Jacksonville,Cecil,30.2187,-81.876701,America/New_York, , 
US,KVRB,VRB,Vero Beach,Vero Beach Regional,27.65555,-80.4179,America/New_York,Vero Beach,Vero Beach Municipal
US,KVYS,VYS,Peru,Illinois Valley Regional -Walter A Duncan Field,41.351898,-89.153099,America/Chicago, , 
US,KWAL,WAL,Wallops Island,Wallops Flight Facility,37.9402,-75.4664,America/New_York, , 
US,KWBW,WBW,Wilkes-Barre,Wilkes Barre Wyoming Valley,41.297199,-75.851196,America/New_York, , 
US,KWDR,WDR,Winder,Barrow County,33.982898,-83.667396,America/New_York, , 
US,KWHP,WHP,洛杉矶,Whiteman,34.2593,-118.413002,America/Los_Angeles, , 
US,KWLD,WLD,Winfield,Strother Field,37.168598,-97.037597,America/Chicago, , 
US,KWRB,WRB,Macon,Robins Air Force Base,32.640098,-83.591903,America/New_York, , 
US,KWRI,WRI,Wrightstown,Mc Guire Air Force Base,40.015598,-74.591697,America/New_York, , 
US,KWRL,WRL,Worland,Worland Municipal,43.965698,-107.950996,America/Denver, , 
US,KWSD,WSD,White Sands,Condron Army Air Field,32.341499,-106.402999,America/Denver, , 
US,KWST,WST,Washington County,Westerly State,41.349601,-71.803398,America/New_York, , 
US,KWWD,WWD,Wildwood,Cape May County,39.008499,-74.908302,America/New_York, , 
US,KWYS,WYS,West Yellowstone,Yellowstone,44.6884,-111.117996,America/Denver, , 
US,KXNA,XNA,Bentonville,Northwest Arkansas Regional,36.28186,-94.306801,America/Chicago,Bentonville,Bentonville Northwest Arkansas Regional
US,KXWA,XWA,Williston,Williston Basin,48.251793,-103.74942, ,Williston,Williston Basin
US,KYIP,YIP,Detroit,Willow Run,42.23772,-83.529999,America/New_York,Detroit,Detroit Willow Run
US,KYKM,YKM,Yakima,Yakima Air Terminal McAllister Field,46.560001,-120.540001,America/Los_Angeles,Yakima,Yakima
US,KYKN,YKN,Yankton,Chan Gurney Municipal,42.916698,-97.385902,America/Chicago, , 
US,KYNG,YNG,Youngstown,Youngstown Warren Regional,41.2607,-80.6791,America/New_York, , 
US,KYUM,YUM,Yuma,Yuma MCAS/Yuma,32.656582,-114.605003,America/Phoenix,Yuma,Yuma
US,KZPH,ZPH,Zephyrhills,Zephyrhills Municipal,28.2282,-82.155899,America/New_York, ,
US,LHTA,TZR,Columbus,Taszár Air Base,46.3931,17.917499,Europe/Budapest, , 
US,PAAK,AKB,Atka,Atka,52.220298,-174.205993,America/Adak, , 
US,PAAL,PML,Cold Bay,Port Moller,56.006,-160.561004,America/Anchorage, , 
US,PAAQ,PAQ,Palmer,"Warren ""Bud"" Woods Palmer Municipal",61.594898,-149.08901,America/Anchorage, , 
US,PABA,BTI,Barter Island,Barter Island LRRS,70.134002,-143.582,America/Anchorage, , 
US,PABE,BET,Bethel,Bethel,60.77977,-161.837997,America/Anchorage,Bethel,Bethel
US,PABI,BIG,Delta Junction,Allen Army Airfield,63.994499,-145.722,America/Anchorage, , 
US,PABL,BKC,Buckland,Buckland,65.981597,-161.149002,America/Anchorage, , 
US,PABM,BMX,Big Mountain,Big Mountain,59.361198,-155.259002,America/Anchorage, , 
US,PABR,BRW,Barrow,Wiley Post Will Rogers Memorial,71.285439,-156.766006,America/Anchorage,Barrow,Barrow
US,PABT,BTT,Bettles,Bettles,66.913902,-151.529007,America/Anchorage, , 
US,PACD,CDB,Cold Bay,Cold Bay,55.206059,-162.725006,America/Anchorage,Cold Bay,Cold Bay
US,PACE,CEM,Central,Central,65.573799,-144.783004,America/Anchorage, , 
US,PACI,CIK,Chalkyitsik,Chalkyitsik,66.644996,-143.740005,America/Anchorage, , 
US,PACK,CYF,Chefornak,Chefornak,60.1492,-164.285995,America/Anchorage, , 
US,PACM,SCM,Scammon Bay,Scammon Bay,61.845298,-165.570999,America/Anchorage, , 
US,PACR,IRC,Circle,Circle City /New/,65.830498,-144.076008,America/Anchorage, , 
US,PACV,CDV,Cordova,Merle K (Mudhole) Smith,60.491772,-145.477005,America/Anchorage,Cordova,Cordova Mudhole Smith
US,PACY,CYT,Yakataga,Yakataga,60.080974,-142.494541,America/Anchorage, , 
US,PACZ,CZF,Cape Romanzof,Cape Romanzof LRRS,61.7803,-166.039001,America/Anchorage, , 
US,PADE,DRG,Deering,Deering,66.069602,-162.766006,America/Anchorage, , 
US,PADK,ADK,Adak Island,Adak,51.87796,-176.645996,America/Adak,Adak Island,Adak
US,PADL,DLG,Dillingham,Dillingham,59.044659,-158.505005,America/Anchorage,Dillingham,Dillingham
US,PADM,MLL,Marshall,Marshall Don Hunter Sr,61.864299,-162.026,America/Anchorage, , 
US,PADQ,ADQ,Kodiak,Kodiak,57.749962,-152.492996,America/Anchorage,Kodiak,Kodiak
US,PADU,DUT,Unalaska,Unalaska,53.900131,-166.542999,America/Anchorage,Unalaska,Unalaska
US,PADY,KKH,Kongiganak,Kongiganak,59.9608,-162.880996,America/Anchorage, , 
US,PAED,EDF,安克雷奇,Elmendorf Air Force Base,61.250999,-149.807006,America/Anchorage, , 
US,PAEE,EEK,Eek,Eek,60.213672,-162.043884,America/Anchorage, , 
US,PAEG,EAA,Eagle,Eagle,64.776397,-141.151001,America/Anchorage, , 
US,PAEH,EHM,Cape Newenham,Cape Newenham LRRS,58.6464,-162.063003,America/Anchorage, , 
US,PAEI,EIL,Fairbanks,Eielson Air Force Base,64.665702,-147.102005,America/Anchorage, , 
US,PAEL,ELV,Elfin Cove,Elfin Cove Seaplane Base,58.195201,-136.347,America/Anchorage, , 
US,PAEM,EMK,Emmonak,Emmonak,62.776943,-164.520828,America/Anchorage,Emmonak,Emmonak
US,PAEN,ENA,Kenai,Kenai Municipal,60.573299,-151.244003,America/Anchorage,Kenai,Kenai Municipal
US,PAFA,FAI,Fairbanks,Fairbanks,64.815109,-147.856003,America/Anchorage,Fairbanks,Fairbanks
US,PAFB,FBK,Fort Wainwright,Ladd AAF Airfield,64.837501,-147.613998,America/Anchorage, , 
US,PAFM,ABL,Ambler,Ambler,67.1063,-157.856989,America/Anchorage, , 
US,PAFR,FRN,Fort Richardson,Bryant Army Heliport,61.266399,-149.652999,America/Anchorage, , 
US,PAFS,NIB,Nikolai,Nikolai,63.0186,-154.358002,America/Anchorage, , 
US,PAGA,GAL,Galena,Edward G. Pitka Sr,64.736198,-156.936996,America/Anchorage, , 
US,PAGG,KWK,Kwigillingok,Kwigillingok,59.876499,-163.169005,America/Anchorage, , 
US,PAGH,SHG,Shungnak,Shungnak,66.888099,-157.162002,America/Anchorage, , 
US,PAGK,GKN,Gulkana,Gulkana,62.154899,-145.457,America/Anchorage, , 
US,PAGL,GLV,Golovin,Golovin,64.550498,-163.007003,America/Anchorage, , 
US,PAGM,GAM,Gambell,Gambell,63.766799,-171.733001,America/Anchorage, , 
US,PAGN,AGN,Angoon,Angoon Seaplane Base,57.503601,-134.585007,America/Anchorage, , 
US,PAGS,GST,Gustavus,Gustavus,58.4253,-135.707,America/Anchorage, , 
US,PAGT,NME,Nightmute,Nightmute,60.471,-164.701004,America/Anchorage, , 
US,PAGY,SGY,Skagway,Skagway,59.460098,-135.315994,America/Anchorage, , 
US,PAHC,HCR,Holy Cross,Holy Cross,62.188301,-159.774993,America/Anchorage, , 
US,PAHL,HSL,Huslia,Huslia,65.697898,-156.350997,America/Anchorage, , 
US,PAHN,HNS,Haines,Haines,59.243801,-135.524002,America/Anchorage, , 
US,PAHO,HOM,Homer,Homer,59.64555,-151.475998,America/Anchorage,Homer,Homer
US,PAHP,HPB,Hooper Bay,Hooper Bay,61.523899,-166.147003,America/Anchorage, , 
US,PAHU,HUS,Hughes,Hughes,66.041099,-154.263,America/Anchorage, , 
US,PAHX,SHX,Shageluk,Shageluk,62.692298,-159.569,America/Anchorage, , 
US,PAHY,HYG,Hydaburg,Hydaburg Seaplane Base,55.206298,-132.828002,America/Anchorage, , 
US,PAIG,IGG,Igiugig,Igiugig,59.324001,-155.901992,America/Anchorage, , 
US,PAII,EGX,Egegik,Egegik,58.185501,-157.375,America/Anchorage, , 
US,PAIK,IAN,Kiana,Bob Baker Memorial,66.975997,-160.436996,America/Anchorage, , 
US,PAIL,ILI,Iliamna,Iliamna,59.753799,-154.910004,America/Anchorage,Iliamna,Iliamna
US,PAIM,UTO,Indian Mountains,Indian Mountain LRRS,65.992797,-153.703994,America/Anchorage, , 
US,PAIN,MCL,McKinley Park,McKinley National Park,63.732601,-148.910995,America/Anchorage, , 
US,PAIW,WAA,Wales,Wales,65.622593,-168.095,America/Anchorage, , 
US,PAJN,JNU,Juneau,Juneau,58.354969,-134.576004,America/Anchorage,Juneau,Juneau
US,PAJZ,KGK,Koliganek,Koliganek,59.7266,-157.259002,America/Anchorage, , 
US,PAKA,TEK,Tatitlek,Tatitlek,60.87191,-146.688232, ,Tatitlek,Tatitlek
US,PAKF,KFP,False Pass,False Pass,54.8474,-163.410003,America/Anchorage, , 
US,PAKH,AKK,Akhiok,Akhiok,56.938701,-154.182998,America/Anchorage, , 
US,PAKI,KPN,Kipnuk,Kipnuk,59.932998,-164.031005,America/Anchorage, , 
US,PAKK,KKA,Koyuk,Koyuk Alfred Adams,64.939498,-161.154006,America/Anchorage, , 
US,PAKN,AKN,King Salmon,King Salmon,58.676769,-156.649002,America/Anchorage,King Salmon,King Salmon
US,PAKO,IKO,Nikolski,Nikolski Air Station,52.9416,-168.848999,America/Anchorage, , 
US,PAKP,AKP,Anaktuvuk Pass,Anaktuvuk Pass,68.133598,-151.742996,America/Anchorage, , 
US,PAKT,KTN,Ketchikan,Ketchikan,55.354069,-131.710999,America/Anchorage,Ketchikan,Ketchikan
US,PAKU,UUK,Kuparuk,Ugnu-Kuparuk,70.330802,-149.598007,America/Anchorage, , 
US,PAKV,KAL,Kaltag,Kaltag,64.319099,-158.740997,America/Anchorage, , 
US,PAKW,KLW,Klawock,Klawock,55.5792,-133.076004,America/Anchorage, , 
US,PAKY,KYK,Karluk,Karluk,57.5671,-154.449996,America/Anchorage, , 
US,PALB,KLN,Larsen Bay,Larsen Bay,57.535099,-153.977996,America/Anchorage, , 
US,PALG,KLG,Kalskag,Kalskag,61.5363,-160.341003,America/Anchorage, , 
US,PALU,LUR,Cape Lisburne,Cape Lisburne LRRS,68.875099,-166.11,America/Anchorage, , 
US,PAMB,KMO,Manokotak,Manokotak,58.9902,-159.050003,America/Anchorage, , 
US,PAMC,MCG,Mcgrath,McGrath,62.952751,-155.604996,America/Anchorage,McGrath,McGrath
US,PAMH,LMA,Lake Minchumina,Minchumina,63.886002,-152.302002,America/Anchorage, , 
US,PAMK,SMK,St. Michael,St Michael,63.4901,-162.11,America/Anchorage, , 
US,PAML,MLY,Manley Hot Springs,Manley Hot Springs,64.997596,-150.643997,America/Anchorage, , 
US,PAMO,MOU,Mountain Village,Mountain Village,62.095401,-163.682006,America/Anchorage, , 
US,PAMR,MRI,安克雷奇,Merrill Field,61.213539,-149.843994,America/Anchorage,Anchorage,Anchorage Merrill Field
US,PAMY,MYU,Mekoryuk,Mekoryuk,60.371398,-166.270996,America/Anchorage, , 
US,PANA,WNA,Napakiak,Napakiak,60.690299,-161.979003,America/Anchorage, , 
US,PANC,ANC,安克雷奇,Ted Stevens Anchorage,61.174358,-149.996002,America/Anchorage,Anchorage,Anchorage Ted Stevens
US,PANI,ANI,Aniak,Aniak,61.581669,-159.54306,America/Anchorage,Aniak,Aniak
US,PANO,NNL,Nondalton,Nondalton,59.980201,-154.839004,America/Anchorage, , 
