country,ICAO,IATA,city_en,name_en,latitude,longitude,timezone,city,name
US,KWBW,WBW,,,41.297199,-75.851196,America/New_York,Wilkes-Barre,Wilkes Barre Wyoming Valley
US,KWDR,WDR,,,33.982898,-83.667396,America/New_York,Winder,Barrow County
US,KWHP,WHP,,,34.2593,-118.413002,America/Los_Angeles,洛杉矶,Whiteman
US,KWLD,WLD,,,37.168598,-97.037597,America/Chicago,Winfield,Strother Field
US,KWRB,WRB,,,32.640098,-83.591903,America/New_York,Macon,Robins Air Force Base
US,KWRI,WRI,,,40.015598,-74.591697,America/New_York,Wrightstown,Mc Guire Air Force Base
US,KWRL,WRL,,,43.965698,-107.950996,America/Denver,Worland,Worland Municipal
US,KWSD,WSD,,,32.341499,-106.402999,America/Denver,White Sands,Condron Army Air Field
US,KWST,WST,,,41.349601,-71.803398,America/New_York,Washington County,Westerly State
US,KWWD,WWD,,,39.008499,-74.908302,America/New_York,Wildwood,Cape May County
US,KWYS,WYS,,,44.6884,-111.117996,America/Denver,West Yellowstone,Yellowstone
US,KXNA,XNA,Bentonville,Bentonville Northwest Arkansas Regional,36.28186,-94.306801,America/Chicago,Bentonville,Northwest Arkansas Regional
US,KXWA,XWA,Williston,Williston Basin,48.251793,-103.74942,,Williston,Williston Basin
US,KYIP,YIP,Detroit,Detroit Willow Run,42.23772,-83.529999,America/New_York,Detroit,Willow Run
US,KYKM,YKM,Yakima,Yakima,46.560001,-120.540001,America/Los_Angeles,Yakima,Yakima Air Terminal McAllister Field
US,KYKN,YKN,,,42.916698,-97.385902,America/Chicago,Yankton,Chan Gurney Municipal
US,KYNG,YNG,,,41.2607,-80.6791,America/New_York,Youngstown,Youngstown Warren Regional
US,KYUM,YUM,Yuma,Yuma,32.656582,-114.605003,America/Phoenix,Yuma,Yuma MCAS/Yuma
US,KZPH,ZPH,,,28.2282,-82.155899,America/New_York,Zephyrhills,Zephyrhills Municipal
US,LHTA,TZR,,,46.3931,17.917499,Europe/Budapest,Columbus,Taszár Air Base
US,PAAK,AKB,,,52.220298,-174.205993,America/Adak,Atka,Atka
US,PAAL,PML,,,56.006,-160.561004,America/Anchorage,Cold Bay,Port Moller
US,PAAQ,PAQ,,,61.594898,-149.08901,America/Anchorage,Palmer,"Warren ""Bud"" Woods Palmer Municipal"
US,PABA,BTI,,,70.134002,-143.582,America/Anchorage,Barter Island,Barter Island LRRS
US,PABE,BET,Bethel,Bethel,60.77977,-161.837997,America/Anchorage,Bethel,Bethel
US,PABI,BIG,,,63.994499,-145.722,America/Anchorage,Delta Junction,Allen Army Airfield
US,PABL,BKC,,,65.981597,-161.149002,America/Anchorage,Buckland,Buckland
US,PABM,BMX,,,59.361198,-155.259002,America/Anchorage,Big Mountain,Big Mountain
US,PABR,BRW,Barrow,Barrow,71.285439,-156.766006,America/Anchorage,Barrow,Wiley Post Will Rogers Memorial
US,PABT,BTT,,,66.913902,-151.529007,America/Anchorage,Bettles,Bettles
US,PACD,CDB,Cold Bay,Cold Bay,55.206059,-162.725006,America/Anchorage,Cold Bay,Cold Bay
US,PACE,CEM,,,65.573799,-144.783004,America/Anchorage,Central,Central
US,PACI,CIK,,,66.644996,-143.740005,America/Anchorage,Chalkyitsik,Chalkyitsik
US,PACK,CYF,,,60.1492,-164.285995,America/Anchorage,Chefornak,Chefornak
US,PACM,SCM,,,61.845298,-165.570999,America/Anchorage,Scammon Bay,Scammon Bay
US,PACR,IRC,,,65.830498,-144.076008,America/Anchorage,Circle,Circle City /New/
US,PACV,CDV,Cordova,Cordova Mudhole Smith,60.491772,-145.477005,America/Anchorage,Cordova,Merle K (Mudhole) Smith
US,PACY,CYT,,,60.080974,-142.494541,America/Anchorage,Yakataga,Yakataga
US,PACZ,CZF,,,61.7803,-166.039001,America/Anchorage,Cape Romanzof,Cape Romanzof LRRS
US,PADE,DRG,,,66.069602,-162.766006,America/Anchorage,Deering,Deering
US,PADK,ADK,Adak Island,Adak,51.87796,-176.645996,America/Adak,Adak Island,Adak
US,PADL,DLG,Dillingham,Dillingham,59.044659,-158.505005,America/Anchorage,Dillingham,Dillingham
US,PADM,MLL,,,61.864299,-162.026,America/Anchorage,Marshall,Marshall Don Hunter Sr
US,PADQ,ADQ,Kodiak,Kodiak,57.749962,-152.492996,America/Anchorage,Kodiak,Kodiak
US,PADU,DUT,Unalaska,Unalaska,53.900131,-166.542999,America/Anchorage,Unalaska,Unalaska
US,PADY,KKH,,,59.9608,-162.880996,America/Anchorage,Kongiganak,Kongiganak
US,PAED,EDF,,,61.250999,-149.807006,America/Anchorage,安克雷奇,Elmendorf Air Force Base
US,PAEE,EEK,,,60.213672,-162.043884,America/Anchorage,Eek,Eek
US,PAEG,EAA,,,64.776397,-141.151001,America/Anchorage,Eagle,Eagle
US,PAEH,EHM,,,58.6464,-162.063003,America/Anchorage,Cape Newenham,Cape Newenham LRRS
US,PAEI,EIL,,,64.665702,-147.102005,America/Anchorage,Fairbanks,Eielson Air Force Base
US,PAEL,ELV,,,58.195201,-136.347,America/Anchorage,Elfin Cove,Elfin Cove Seaplane Base
US,PAEM,EMK,Emmonak,Emmonak,62.776943,-164.520828,America/Anchorage,Emmonak,Emmonak
US,PAEN,ENA,Kenai,Kenai Municipal,60.573299,-151.244003,America/Anchorage,Kenai,Kenai Municipal
US,PAFA,FAI,Fairbanks,Fairbanks,64.815109,-147.856003,America/Anchorage,Fairbanks,Fairbanks
US,PAFB,FBK,,,64.837501,-147.613998,America/Anchorage,Fort Wainwright,Ladd AAF Airfield
US,PAFM,ABL,,,67.1063,-157.856989,America/Anchorage,Ambler,Ambler
US,PAFR,FRN,,,61.266399,-149.652999,America/Anchorage,Fort Richardson,Bryant Army Heliport
US,PAFS,NIB,,,63.0186,-154.358002,America/Anchorage,Nikolai,Nikolai
US,PAGA,GAL,,,64.736198,-156.936996,America/Anchorage,Galena,Edward G. Pitka Sr
US,PAGG,KWK,,,59.876499,-163.169005,America/Anchorage,Kwigillingok,Kwigillingok
US,PAGH,SHG,,,66.888099,-157.162002,America/Anchorage,Shungnak,Shungnak
US,PAGK,GKN,,,62.154899,-145.457,America/Anchorage,Gulkana,Gulkana
US,PAGL,GLV,,,64.550498,-163.007003,America/Anchorage,Golovin,Golovin
US,PAGM,GAM,,,63.766799,-171.733001,America/Anchorage,Gambell,Gambell
US,PAGN,AGN,,,57.503601,-134.585007,America/Anchorage,Angoon,Angoon Seaplane Base
US,PAGS,GST,,,58.4253,-135.707,America/Anchorage,Gustavus,Gustavus
US,PAGT,NME,,,60.471,-164.701004,America/Anchorage,Nightmute,Nightmute
US,PAGY,SGY,,,59.460098,-135.315994,America/Anchorage,Skagway,Skagway
US,PAHC,HCR,,,62.188301,-159.774993,America/Anchorage,Holy Cross,Holy Cross
US,PAHL,HSL,,,65.697898,-156.350997,America/Anchorage,Huslia,Huslia
US,PAHN,HNS,,,59.243801,-135.524002,America/Anchorage,Haines,Haines
US,PAHO,HOM,Homer,Homer,59.64555,-151.475998,America/Anchorage,Homer,Homer
US,PAHP,HPB,,,61.523899,-166.147003,America/Anchorage,Hooper Bay,Hooper Bay
US,PAHU,HUS,,,66.041099,-154.263,America/Anchorage,Hughes,Hughes
US,PAHX,SHX,,,62.692298,-159.569,America/Anchorage,Shageluk,Shageluk
US,PAHY,HYG,,,55.206298,-132.828002,America/Anchorage,Hydaburg,Hydaburg Seaplane Base
US,PAIG,IGG,,,59.324001,-155.901992,America/Anchorage,Igiugig,Igiugig
US,PAII,EGX,,,58.185501,-157.375,America/Anchorage,Egegik,Egegik
US,PAIK,IAN,,,66.975997,-160.436996,America/Anchorage,Kiana,Bob Baker Memorial
US,PAIL,ILI,Iliamna,Iliamna,59.753799,-154.910004,America/Anchorage,Iliamna,Iliamna
US,PAIM,UTO,,,65.992797,-153.703994,America/Anchorage,Indian Mountains,Indian Mountain LRRS
US,PAIN,MCL,,,63.732601,-148.910995,America/Anchorage,McKinley Park,McKinley National Park
US,PAIW,WAA,,,65.622593,-168.095,America/Anchorage,Wales,Wales
US,PAJN,JNU,Juneau,Juneau,58.354969,-134.576004,America/Anchorage,Juneau,Juneau
US,PAJZ,KGK,,,59.7266,-157.259002,America/Anchorage,Koliganek,Koliganek
US,PAKA,TEK,Tatitlek,Tatitlek,60.87191,-146.688232,,Tatitlek,Tatitlek
US,PAKF,KFP,,,54.8474,-163.410003,America/Anchorage,False Pass,False Pass
US,PAKH,AKK,,,56.938701,-154.182998,America/Anchorage,Akhiok,Akhiok
US,PAKI,KPN,,,59.932998,-164.031005,America/Anchorage,Kipnuk,Kipnuk
US,PAKK,KKA,,,64.939498,-161.154006,America/Anchorage,Koyuk,Koyuk Alfred Adams
US,PAKN,AKN,King Salmon,King Salmon,58.676769,-156.649002,America/Anchorage,King Salmon,King Salmon
US,PAKO,IKO,,,52.9416,-168.848999,America/Anchorage,Nikolski,Nikolski Air Station
US,PAKP,AKP,,,68.133598,-151.742996,America/Anchorage,Anaktuvuk Pass,Anaktuvuk Pass
US,PAKT,KTN,Ketchikan,Ketchikan,55.354069,-131.710999,America/Anchorage,Ketchikan,Ketchikan
US,PAKU,UUK,,,70.330802,-149.598007,America/Anchorage,Kuparuk,Ugnu-Kuparuk
US,PAKV,KAL,,,64.319099,-158.740997,America/Anchorage,Kaltag,Kaltag
US,PAKW,KLW,,,55.5792,-133.076004,America/Anchorage,Klawock,Klawock
US,PAKY,KYK,,,57.5671,-154.449996,America/Anchorage,Karluk,Karluk
US,PALB,KLN,,,57.535099,-153.977996,America/Anchorage,Larsen Bay,Larsen Bay
US,PALG,KLG,,,61.5363,-160.341003,America/Anchorage,Kalskag,Kalskag
US,PALU,LUR,,,68.875099,-166.11,America/Anchorage,Cape Lisburne,Cape Lisburne LRRS
US,PAMB,KMO,,,58.9902,-159.050003,America/Anchorage,Manokotak,Manokotak
US,PAMC,MCG,McGrath,McGrath,62.952751,-155.604996,America/Anchorage,Mcgrath,McGrath
US,PAMH,LMA,,,63.886002,-152.302002,America/Anchorage,Lake Minchumina,Minchumina
US,PAMK,SMK,,,63.4901,-162.11,America/Anchorage,St. Michael,St Michael
US,PAML,MLY,,,64.997596,-150.643997,America/Anchorage,Manley Hot Springs,Manley Hot Springs
US,PAMO,MOU,,,62.095401,-163.682006,America/Anchorage,Mountain Village,Mountain Village
US,PAMR,MRI,Anchorage,Anchorage Merrill Field,61.213539,-149.843994,America/Anchorage,安克雷奇,Merrill Field
US,PAMY,MYU,,,60.371398,-166.270996,America/Anchorage,Mekoryuk,Mekoryuk
US,PANA,WNA,,,60.690299,-161.979003,America/Anchorage,Napakiak,Napakiak
US,PANC,ANC,Anchorage,Anchorage Ted Stevens,61.174358,-149.996002,America/Anchorage,安克雷奇,Ted Stevens Anchorage
US,PANI,ANI,Aniak,Aniak,61.581669,-159.54306,America/Anchorage,Aniak,Aniak
US,PANO,NNL,,,59.980201,-154.839004,America/Anchorage,Nondalton,Nondalton
US,PANR,FNR,,,58.254398,-134.897994,America/Anchorage,Funter Bay,Funter Bay Seaplane Base
US,PANT,ANN,,,55.0424,-131.572006,America/Anchorage,Annette Island,Annette Island
US,PANU,NUL,,,64.729301,-158.074005,America/Anchorage,Nulato,Nulato
US,PANV,ANV,,,62.646702,-160.190994,America/Anchorage,Anvik,Anvik
US,PANW,KNW,,,59.449901,-157.328002,America/Anchorage,New Stuyahok,New Stuyahok
US,PAOB,OBU,,,66.9123,-156.897003,America/Anchorage,Kobuk,Kobuk
US,PAOH,HNH,,,58.0961,-135.410111,America/Anchorage,Hoonah,Hoonah
US,PAOM,OME,Nome,Nome,64.512199,-165.445007,America/Anchorage,Nome,Nome
US,PAOO,OOK,,,60.5414,-165.087005,America/Anchorage,Toksook Bay,Toksook Bay
US,PAOR,ORT,,,62.961299,-141.929,America/Anchorage,Northway,Northway
US,PAOT,OTZ,Kotzebue,Kotzebue Ralph Wien Memorial,66.884689,-162.598007,America/Anchorage,Kotzebue,Ralph Wien Memorial
US,PAOU,NLG,,,56.007499,-161.160003,America/Anchorage,Nelson Lagoon,Nelson Lagoon
US,PAPB,STG,,,56.5783,-169.662002,America/Anchorage,Point Barrow,St George
US,PAPC,KPC,,,65.2537,-166.858993,America/Anchorage,Port Clarence,Port Clarence Coast Guard Station
US,PAPE,KPV,,,55.905998,-159.162993,America/Anchorage,Perryville,Perryville
US,PAPG,PSG,Petersburg,Petersburg James A. Johnson,56.801666,-132.945267,America/Anchorage,Petersburg,Petersburg James A Johnson
US,PAPH,PTH,,,56.959098,-158.632995,America/Anchorage,Port Heiden,Port Heiden
US,PAPK,PKA,,,60.702899,-161.777999,America/Anchorage,Napaskiak,Napaskiak
US,PAPM,PTU,,,59.011398,-161.820007,America/Anchorage,Port Moller,Platinum
US,PAPN,PIP,,,57.580398,-157.572006,America/Anchorage,Pilot Point,Pilot Point
US,PAPR,PPC,,,66.814102,-150.643997,America/Anchorage,Prospect Creek,Prospect Creek
US,PAQH,KWN,,,59.7551,-161.845,America/Anchorage,Quinhagak,Quinhagak
US,PAQT,NUI,,,70.209999,-151.005996,America/Anchorage,Nuiqsut,Nuiqsut
US,PARC,ARC,,,68.1147,-145.578995,America/Anchorage,Arctic Village,Arctic Village
US,PARS,RSH,,,61.778884,-161.319458,America/Anchorage,Russian Mission,Russian Mission
US,PARY,RBY,,,64.727203,-155.470001,America/Anchorage,Ruby,Ruby
US,PASA,SVA,,,63.686401,-170.492996,America/Anchorage,Savoonga,Savoonga
US,PASC,SCC,Deadhorse,Deadhorse,70.194748,-148.464996,America/Anchorage,Deadhorse,Deadhorse
US,PASD,SDP,Sand Point,Sand Point,55.31369,-160.520996,America/Anchorage,Sand Point,Sand Point
US,PASH,SHH,,,66.249604,-166.089112,America/Anchorage,Shishmaref,Shishmaref
US,PASI,SIT,Sitka,Sitka Rocky Gutierrez,57.047131,-135.360992,America/Anchorage,Sitka,Sitka Rocky Gutierrez
US,PASK,WLK,,,66.600097,-159.985992,America/Anchorage,Selawik,Selawik
US,PASL,SLQ,,,61.7005,-157.166,America/Anchorage,Sleetmute,Sleetmute
US,PASM,KSM,St. Mary's,St. Mary's,62.060001,-163.300003,America/Anchorage,St Mary's,St Mary's
US,PASN,SNP,St. Paul Island,St. Paul Island,57.167332,-170.220001,America/Anchorage,St. Paul Island,St Paul Island
US,PASV,SVW,,,61.0974,-155.574005,America/Anchorage,Sparrevohn,Sparrevohn LRRS
US,PASX,SXQ,,,60.4757,-151.033996,America/Anchorage,Soldotna,Soldotna
US,PASY,SYA,,,52.712299,174.113998,America/Adak,Shemya,Eareckson Air Station
US,PATC,TNC,,,65.563102,-167.921997,America/Anchorage,Tin City,Tin City Long Range Radar Station
US,PATE,TLA,,,65.240402,-166.339004,America/Anchorage,Teller,Teller
US,PATG,TOG,Togiak Village,Togiak,59.049999,-160.389999,America/Anchorage,Togiak Village,Togiak
US,PATK,TKA,,,62.320499,-150.093994,America/Anchorage,Talkeetna,Talkeetna
US,PATL,TLJ,,,62.894401,-155.977005,America/Anchorage,Tatalina,Tatalina LRRS
US,PATQ,ATK,,,70.4673,-157.436004,America/Anchorage,Atqasuk,Atqasuk Edward Burnell Sr Memorial
US,PAUK,AUK,,,62.680042,-164.659927,America/Anchorage,Alakanuk,Alakanuk
US,PAUN,UNK,Unalakleet,Unalakleet,63.888351,-160.798004,America/Anchorage,Unalakleet,Unalakleet
US,PAVA,VAK,,,61.5409,-165.6005,America/Anchorage,Chevak,Chevak
US,PAVC,KVC,,,55.116298,-162.266006,America/Anchorage,King Cove,King Cove
US,PAVD,VDZ,Valdez,Valdez,61.133949,-146.248001,America/Anchorage,Valdez,Valdez Pioneer Field
US,PAVE,VEE,,,67.008697,-146.365997,America/Anchorage,Venetie,Venetie
US,PAVL,KVL,,,67.736198,-164.563003,America/Anchorage,Kivalina,Kivalina
US,PAWB,WBQ,,,66.362197,-147.406997,America/Anchorage,Beaver,Beaver
US,PAWD,SWD,,,60.126899,-149.419006,America/Anchorage,Seward,Seward
US,PAWG,WRG,Wrangell,Wrangell,56.484444,-132.36972,America/Anchorage,Wrangell,Wrangell
US,PAWI,AIN,,,70.638,-159.994995,America/Anchorage,Wainwright,Wainwright
US,PAWM,WMO,,,64.689201,-163.412994,America/Anchorage,White Mountain,White Mountain
US,PAWN,WTK,,,67.566101,-162.975006,America/Anchorage,Noatak,Noatak
US,PAYA,YAK,Yakutat,Yakutat,59.5033,-139.660004,America/Anchorage,Yakutat,Yakutat
US,PFAK,AKI,,,60.9029,-161.231002,America/Anchorage,Akiak,Akiak
US,PFAL,AET,,,66.551803,-152.621994,America/Anchorage,Allakaket,Allakaket
US,PFCB,NCN,,,60.077301,-147.992004,America/Anchorage,Chenega,Chenega Bay
US,PFEL,ELI,,,64.6147,-162.272003,America/Anchorage,Elim,Elim
US,PFKA,KUK,,,60.874401,-162.524002,America/Anchorage,Kasigluk,Kasigluk
US,PFKO,KOT,,,63.030601,-163.533004,America/Anchorage,Kotlik,Kotlik
US,PFKT,KTS,,,65.331298,-166.466003,America/Anchorage,Brevig Mission,Brevig Mission
US,PFKU,KYU,,,64.876098,-157.727005,America/Anchorage,Koyukuk,Koyukuk
US,PFKW,KWT,,,60.790298,-161.444,America/Anchorage,Kwethluk,Kwethluk
US,PFNO,ORV,,,66.817901,-161.018997,America/Anchorage,Noorvik,Robert (Bob) Curtis Memorial
US,PFSH,SKK,,,64.371101,-161.223999,America/Anchorage,Shaktoolik,Shaktoolik
US,PFTO,TKJ,,,63.329498,-142.953994,America/Anchorage,Tok,Tok Junction
US,PFWS,WSN,,,58.703399,-157.007995,America/Anchorage,South Naknek,South Naknek Nr 2
US,PFYU,FYU,,,66.571502,-145.25,America/Anchorage,Fort Yukon,Fort Yukon
US,PHBK,BKH,,,22.0228,-159.785003,Pacific/Honolulu,Barking Sands,Barking Sands
US,PHDH,HDH,,,21.5795,-158.197006,Pacific/Honolulu,Dillingham,Dillingham Airfield
US,PHHI,HHI,,,21.483499,-158.039993,Pacific/Honolulu,Wahiawa,Wheeler Army Airfield
US,PHHN,HNM,,,20.7956,-156.014007,Pacific/Honolulu,Hana,Hana
US,PHJH,JHM,Lahaina,Lahaina Kapalua,20.962931,-156.673004,Pacific/Honolulu,Lahania-kapalua,Kapalua
US,PHJR,JRF,,,21.3074,-158.070009,Pacific/Honolulu,Kapolei,Kalaeloa
US,PHKO,KOA,Kailua-Kona,Kona,19.73876,-156.044998,Pacific/Honolulu,科纳,Ellison Onizuka KonaAt Keahole
US,PHLI,LIH,Lihue,Lihue,21.975981,-159.337997,Pacific/Honolulu,Lihue,Lihue
US,PHLU,LUP,Kalaupapa,Kalaupapa,21.211111,-156.974442,Pacific/Honolulu,Molokai,Kalaupapa
US,PHMK,MKK,Kaunakakai,Kaunakakai Molokai,21.15288,-157.095993,Pacific/Honolulu,Molokai,Molokai
US,PHMU,MUE,,,20.0013,-155.667999,Pacific/Honolulu,Kamuela,Waimea Kohala
US,PHNG,NGF,,,21.4505,-157.768005,Pacific/Honolulu,Kaneohe Bay,Kaneohe Bay MCAS (Marion E. Carl Field)
US,PHNL,HNL,Honolulu,Honolulu,21.31868,-157.921997,Pacific/Honolulu,檀香山,丹尼尔·K·井上
US,PHNY,LNY,Lanai,Lanai,20.78561,-156.951004,Pacific/Honolulu,Lanai,Lanai
US,PHOG,OGG,Kahului,Kahului,20.898649,-156.429993,Pacific/Honolulu,Kahului,Kahului
US,PHSF,BSF,,,19.760099,-155.554,Pacific/Honolulu,Bradshaw Field,Bradshaw Army Airfield
US,PHTO,ITO,Hilo,Hilo,19.720261,-155.048004,Pacific/Honolulu,Hilo,Hilo
US,PHUP,UPP,,,20.2653,-155.86,Pacific/Honolulu,Opolu,Upolu
US,PPIZ,PIZ,,,69.732902,-163.005004,America/Anchorage,Point Lay,Point Lay LRRS
US,S31,LPS,,,48.483898,-122.938003,America/Los_Angeles,Lopez,Lopez Island
US,UT25,GMV,,,37.0167,-110.200996,America/Denver,Monument Valley,Monument Valley
US,YCWR,CWT,,,-33.844699,148.649002,Australia/Sydney,Chatsworth,Cowra
